OBJECTID,SEG_ID,STREETNAME,ST_CODE,ONEWAY,CLASS,TYPE,Shape__Length
4011,641922,W  SEDGLEY  AVE,71520,B,2,Conventional,444.234456481634
4012,642020,W  ALLEGHENY  AVE,12060,B,2,Conventional,562.245151130506
4013,543696,W  BERKS  ST,17200,TF,4,Sharrow,178.041042865328
4014,442059,N  12TH  ST,88030,TF,4,Conventional,177.497901949876
4015,423220,S  40TH  ST,88590,FT,4,Conventional,221.73137186816
4016,423221,S  40TH  ST,88590,FT,4,Conventional,230.089814691343
4017,500699,AVENUE OF THE REPUBLIC   ,14220,B,3,Conventional,511.49371226443
4018,423227,SPRING GARDEN  ST,73800,FT,2,Paint Buffered,670.393052446539
4019,423228,SPRING GARDEN  ST,73800,TF,3,Paint Buffered,1101.68876963265
4020,221156,W  PASSYUNK  AVE,63240,B,2,Conventional,1229.24609962017
4021,642595,RISING SUN  AVE,68600,B,2,Conventional,105.889703670337
4022,640362,RISING SUN  AVE,68600,B,2,Conventional,234.802887771842
4023,763366,FRANKFORD  AVE,34960,B,2,Conventional,1577.59348527019
4024,221158,OREGON  AVE,61560,B,2,Conventional,464.543441435176
4025,323486,GRAYS FERRY  AVE,38340,B,2,Conventional,139.643362500629
4026,423232,SANSOM  ST,70940,FT,3,Sharrow,82.6921961544935
4027,423233,SANSOM  ST,70940,FT,3,Sharrow,144.374982808195
4028,442071,N  12TH  ST,88030,TF,4,Conventional,430.827515073767
4029,423235,WALNUT  ST,81140,FT,2,Paint Buffered,1696.85171748465
4030,323495,CIVIC CENTER  BLVD,23270,B,2,Conventional,410.547263091618
4031,320702,S  18TH  ST,88140,TF,3,Sharrow,105.122931896832
4032,320703,S  18TH  ST,88140,TF,3,Sharrow,118.163760866599
4033,641939,CASTOR  AVE,21880,B,2,Conventional,260.664580904698
4034,422697,LANCASTER  AVE,48900,B,2,Conventional,465.758528116999
4035,740766,OXFORD  AVE,62080,B,2,Conventional,197.906434622658
4036,742033,SUMMERDALE  AVE,75420,B,3,Conventional,100.598033694056
4037,740780,OXFORD  AVE,62080,B,2,Conventional,166.524100640477
4038,423246,W  GIRARD  AVE,37040,B,2,Conventional,320.684726089016
4039,423247,W  GIRARD  AVE,37040,B,2,Conventional,86.0216055675362
4040,521388,GREENLAND  DR,38530,B,4,Conventional,639.897586945124
4041,521414,GREENLAND  DR,38530,B,4,Conventional,307.54674659005
4042,722205,N  20TH  ST,88170,FT,4,Conventional,367.1977424961
4043,521482,STRAWBERRY MANSION  DR,75233,TF,3,Paint Buffered,188.853292594369
4044,640230,W  WYOMING  AVE,85040,B,3,Conventional,223.347624907559
4045,721321,66TH  AVE,89180,B,3,Conventional,477.85282996661
4046,640888,W  LYCOMING  ST,52100,B,4,Conventional,310.927653754206
4047,722210,E  CHELTEN  AVE,22560,B,2,Conventional,402.203416967683
4048,722211,E  CHELTEN  AVE,22560,B,3,Conventional,184.350446254768
4049,422030,N  15TH  ST,88070,TF,4,Sharrow,47.9321762805074
4050,422031,N  15TH  ST,88070,TF,4,Sharrow,155.930350301972
4051,642451,KENSINGTON  AVE,47420,B,3,Conventional,225.019906378335
4052,642433,E  ALLEGHENY  AVE,12040,B,2,Conventional,120.739222148186
4053,642469,E  ALLEGHENY  AVE,12040,B,2,Conventional,586.595013775526
4054,642416,KENSINGTON  AVE,47420,B,3,Conventional,219.660412888442
4055,860253,LORETTO  AVE,51660,B,4,Conventional,298.358259868302
4056,860243,LORETTO  AVE,51660,B,4,Conventional,284.254166038169
4057,860268,CASTOR  AVE,21880,B,2,Sharrow,301.237075570459
4058,860589,CASTOR  AVE,21880,B,2,Sharrow,278.209754038922
4059,320833,S  27TH  ST,88330,FT,3,Paint Buffered,371.83862816933
4060,320825,SOUTH  ST,73440,TF,3,Paint Buffered,156.517300104022
4061,442098,E  COLUMBIA  AVE,24380,TF,3,Sharrow,306.372486222705
4062,442099,E  COLUMBIA  AVE,24380,TF,3,Sharrow,156.176263934301
4063,423215,S  22ND  ST,88220,TF,3,Conventional,215.235146812861
4064,423216,S  22ND  ST,88220,TF,3,Conventional,159.720264284301
4065,442101,SPRING GARDEN  ST,73800,FT,2,Paint Buffered,537.209800343687
4066,421534,N  15TH  ST,88070,TF,4,Sharrow,96.3597714711631
4067,421533,N  15TH  ST,88070,TF,4,Sharrow,133.562472361795
4068,200318,WOODLAND  AVE,84480,B,3,Conventional,207.264151435868
4069,100002,BARTRAM  AVE,16120,B,2,Conventional,2810.71151375377
4070,400391,LANSDOWNE  AVE,49020,B,3,Conventional,2724.0891781672
4071,740029,OXFORD  AVE,62080,B,2,Conventional,327.64587324296
4072,763370,TORRESDALE  AVE,77600,B,2,Conventional,288.97381651698
4073,862019,FRANKFORD  AVE,34960,B,2,Two Way Protected Bicycle Lane,193.410250838542
4074,763368,TORRESDALE  AVE,77600,B,2,Conventional,797.931098927511
4075,763369,TORRESDALE  AVE,77600,B,2,Conventional,772.046468825916
4076,441550,N  DELAWARE  AVE,28000,TF,2,Conventional,432.195497020609
4077,441548,N  DELAWARE  AVE,28000,FT,2,Conventional,95.2134176616591
4078,441997,N  DELAWARE  AVE,28000,TF,2,Conventional,353.085731333792
4079,441996,N  DELAWARE  AVE,28000,FT,2,Conventional,344.589403237039
4080,441994,N  DELAWARE  AVE,28000,FT,2,Conventional,41.2551660050562
4081,220015,PACKER  AVE,62680,B,3,Conventional,118.75967687498
4082,300927,WOODLAND  AVE,84480,B,3,Conventional,346.235535015293
4083,300926,WOODLAND  AVE,84480,B,3,Conventional,174.414438039462
4084,760847,RYAN  AVE,70060,TF,3,Conventional,593.860377741521
4085,543559,RICHMOND  ST,68240,B,3,Conventional,391.420660943302
4086,413747,N  52ND  ST,88820,B,2,Sharrow,97.2558479999939
4087,413748,N  52ND  ST,88820,B,2,Sharrow,107.105783796283
4088,220749,BUIST  AVE,19740,B,5,Conventional,485.333987959293
4089,220845,BUIST  AVE,19740,FT,4,Conventional,125.525633285307
4090,600021,UMBRIA  ST,78840,B,3,Sharrow,289.443328105219
4091,600494,UMBRIA  ST,78840,B,3,Sharrow,244.979235031748
4092,221168,S  20TH  ST,88180,B,3,Paint Buffered,441.631461816094
4093,221169,S  20TH  ST,88180,B,3,Paint Buffered,516.648098765784
4094,420744,POWELTON  AVE,65460,B,3,Conventional,349.265496805016
4095,420753,POWELTON  AVE,65460,B,3,Conventional,409.621212617309
4096,420818,LANCASTER  AVE,48900,B,2,Conventional,426.30894235987
4097,420796,LANCASTER  AVE,48900,B,2,Conventional,343.465510746956
4098,442105,E  COLUMBIA  AVE,24380,TF,3,Sharrow,147.708883926335
4099,442106,E  COLUMBIA  AVE,24380,TF,3,Sharrow,302.749064512361
4100,420152,LANCASTER  AVE,48900,B,2,Conventional,285.281066311813
4101,422801,LANCASTER  AVE,48900,B,2,Conventional,437.152951385985
4102,422156,BENJAMIN FRANKLIN  PKWY,16880,TF,2,Conventional,623.143593900214
4103,640351,E  WYOMING  AVE,85020,B,3,Conventional,251.001922396177
4104,640366,E  WYOMING  AVE,85020,B,3,Conventional,386.440725974055
4105,640378,E  WYOMING  AVE,85020,B,3,Conventional,233.790753712228
4106,400479,MARKET  ST,53560,B,3,Conventional,182.969540125535
4107,401575,MARKET  ST,53560,B,3,Conventional,185.07926788904
4108,400501,MARKET  ST,53560,B,3,Conventional,174.918203679438
4109,400500,MARKET  ST,53560,B,3,Conventional,148.23526654194
4110,400498,MARKET  ST,53560,B,3,Conventional,131.257566338522
4111,820606,OGONTZ  AVE,61180,B,2,Conventional,367.188828569548
4112,820603,OGONTZ  AVE,61180,B,2,Conventional,478.340568682752
4113,640360,E  WYOMING  AVE,85020,B,3,Conventional,299.669489282519
4114,423273,LANCASTER  AVE,48900,B,2,Conventional,443.77427768598
4115,620254,W  ALLEGHENY  AVE,12060,B,2,Conventional,406.195344813604
4116,620252,W  ALLEGHENY  AVE,12060,B,2,Conventional,271.168514585419
4117,441360,N  10TH  ST,87990,TF,3,Sharrow,218.724471199308
4118,441057,N  10TH  ST,87990,TF,3,Paint Buffered,63.5270004926666
4119,400250,HAVERFORD  AVE,41240,B,3,Conventional,241.975078372981
4120,401672,HAVERFORD  AVE,41240,B,3,Conventional,527.200511813747
4121,400355,HAVERFORD  AVE,41240,B,3,Conventional,609.965760763999
4122,401538,HAVERFORD  AVE,41240,B,3,Conventional,352.335487372387
4123,401314,HAVERFORD  AVE,41240,B,3,Conventional,314.384235156512
4124,441066,SPRUCE  ST,73960,FT,3,Paint Buffered,173.359700378434
4125,441305,SPRUCE  ST,73960,FT,3,Paint Buffered,128.455635876429
4126,120109,ISLAND  AVE,45120,B,2,Paint Buffered w Conventional,1294.85091131833
4127,120111,ISLAND  AVE,45120,B,2,Paint Buffered w Conventional,579.713837351911
4128,560132,CASTOR  AVE,21880,B,2,Conventional,878.945149971908
4129,320193,BALTIMORE  AVE,15620,B,2,Conventional,221.773006493642
4130,320168,BALTIMORE  AVE,15620,B,2,Conventional,567.715245961981
4131,322535,W  PASSYUNK  AVE,63240,B,2,Sharrow,170.07998287146
4132,322782,W  PASSYUNK  AVE,63240,B,2,Sharrow,510.55308966733
4133,322783,S  21ST  ST,88200,B,4,Conventional,451.464477680728
4134,322532,W  PASSYUNK  AVE,63240,B,2,Sharrow,225.790835915395
4135,300284,KINGSESSING  AVE,47780,B,4,Conventional,612.063244799394
4136,300434,KINGSESSING  AVE,47780,B,4,Conventional,587.371365813254
4137,642005,W  SEDGLEY  AVE,71520,B,2,Conventional,504.99400765116
4138,642004,W  ALLEGHENY  AVE,12060,B,2,Conventional,200.297256470397
4139,220926,OREGON  AVE,61560,FT,2,Conventional,110.271439679636
4140,220925,OREGON  AVE,61560,FT,2,Conventional,196.932727070787
4141,661194,ARAMINGO  AVE,12900,B,2,Conventional,384.420489783395
4142,742843,OLD YORK  RD,61300,B,2,Conventional,176.061061717936
4143,742844,OLD YORK  RD,61300,B,2,Conventional,102.711746138031
4144,400928,CARDINGTON  RD,21325,B,3,Conventional,2190.18385524466
4145,442110,SPRING GARDEN  ST,73800,TF,2,Paint Buffered,273.8813300459
4146,342515,S  CHRISTOPHER COLUMBUS  BLVD,23055,B,2,Conventional,251.345359278678
4147,342516,S  CHRISTOPHER COLUMBUS  BLVD,23055,B,2,Conventional,158.725139983684
4148,421883,N  33RD  ST,88440,FT,2,Paint Buffered,228.57963735274
4149,421885,N  33RD  ST,88440,FT,2,Paint Buffered,225.056603666836
4150,423240,S  30TH  ST,88390,FT,4,"Contraflow w Conventional, same",558.67483638515
4151,220407,W  PASSYUNK  AVE,63240,B,2,Sharrow,337.771729174375
4152,342519,S  13TH  ST,88060,TF,3,Paint Buffered,114.609843804088
4153,323553,WOODLAND  AVE,84480,B,3,Conventional,826.213056441139
4154,323552,WOODLAND  AVE,84480,B,3,Conventional,309.392776855984
4155,722217,STENTON  AVE,74660,B,2,Paint Buffered,145.171964773092
4156,722218,STENTON  AVE,74660,B,2,Paint Buffered,127.831351998192
4157,820602,OGONTZ  AVE,61180,B,2,Conventional,432.568616690438
4158,442116,SPRUCE  ST,73960,FT,3,Paint Buffered,234.314095184792
4159,442117,SPRUCE  ST,73960,FT,3,Paint Buffered,216.201529556033
4160,320936,S  15TH  ST,88080,FT,4,Sharrow,67.8256536545323
4161,320935,S  15TH  ST,88080,FT,4,Sharrow,112.675652512498
4162,320598,WOODLAND  AVE,84480,B,3,Conventional,75.1999862037111
4163,322686,WOODLAND  AVE,84480,B,3,Conventional,299.137969461856
4164,621899,RIDGE  AVE,68280,B,2,Sharrow,604.918130256848
4165,621426,RIDGE  AVE,68280,B,2,Sharrow,82.4010302670042
4166,221209,VARE  AVE,79840,B,2,Conventional,378.051379834719
4167,220406,VARE  AVE,79840,B,2,Conventional,876.717119051652
4168,221208,OREGON  AVE,61560,B,2,Conventional,390.942605760955
4169,840385,VERREE  RD,79980,B,2,Conventional,265.995638554587
4170,840455,VERREE  RD,79980,B,2,Conventional,292.210002239968
4171,840452,VERREE  RD,79980,B,2,Conventional,279.043674633599
4172,860140,VERREE  RD,79980,B,2,Conventional,306.27703030686
4173,441423,RACE  ST,67120,TF,3,Conventional,575.492113966108
4174,860639,GLENDALE  AVE,37160,B,4,Conventional,673.616228205478
4175,860666,GLENDALE  AVE,37160,B,4,Conventional,265.295766677725
4176,420826,POWELTON  AVE,65460,B,3,Conventional,215.043140971646
4177,420827,MARKET  ST,53560,B,3,Paint Buffered w Conventional,459.647582366489
4178,320826,SOUTH  ST,73440,TF,3,Paint Buffered,162.97200226282
4179,320827,SOUTH  ST,73440,TF,3,Paint Buffered,154.514022358035
4180,420425,LANCASTER  AVE,48900,B,2,Conventional,327.065521864495
4181,862025,RHAWN  ST,68180,B,3,Conventional,1711.98476867974
4182,960189,VERREE  RD,79980,B,2,Conventional,283.371100192874
4183,960195,VERREE  RD,79980,B,2,Conventional,247.620123489875
4184,240064,OREGON  AVE,61560,B,2,Conventional,202.34807543624
4185,240098,OREGON  AVE,61560,B,2,Conventional,192.819766191426
4186,240070,OREGON  AVE,61560,B,2,Conventional,161.264218833864
4187,240072,OREGON  AVE,61560,B,2,Conventional,105.500466841443
4188,240251,OREGON  AVE,61560,B,2,Conventional,180.290450394274
4189,240258,OREGON  AVE,61560,B,2,Conventional,194.395357103232
4190,741464,CASTOR  AVE,21880,B,2,Conventional,239.029386173482
4191,741459,CASTOR  AVE,21880,B,2,Conventional,271.656505879607
4192,741455,CASTOR  AVE,21880,B,2,Conventional,264.504607426507
4193,442128,SPRING GARDEN  ST,73800,FT,2,Paint Buffered,239.252893496927
4194,442129,SPRING GARDEN  ST,73800,FT,2,Paint Buffered,220.040647387766
4195,323560,WOODLAND  AVE,84480,B,3,Conventional,51.3412567996741
4196,323561,WOODLAND  AVE,84480,B,3,Conventional,94.9250929977505
4197,440323,SPRING GARDEN  ST,73800,TF,2,Paint Buffered,602.744407499106
4198,440851,SPRING GARDEN  ST,73800,TF,2,Conventional,497.433637147697
4199,442137,SPRING GARDEN  ST,73800,TF,2,Paint Buffered,448.28206079326
4200,442138,SPRING GARDEN  ST,73800,TF,2,Paint Buffered,453.536732471045
4201,543727,TULIP  ST,78020,FT,4,Sharrow,123.721987726677
4202,543728,TULIP  ST,78020,FT,4,Sharrow,75.5686829477847
4203,960933,BUSTLETON  AVE,20020,B,2,Conventional,394.172798238868
4204,960934,BUSTLETON  AVE,20020,B,2,Conventional,185.513267504785
4205,862037,WILLITS  RD,83420,B,3,Sharrow,580.318484980624
4206,862038,WILLITS  RD,83420,B,3,Sharrow,934.097136885569
4207,700579,SHAWMONT  AVE,72300,B,3,Conventional,2256.75556116237
4208,700578,SHAWMONT  AVE,72300,B,3,Conventional,990.728720656595
4209,321059,GRAYS FERRY  AVE,38340,B,3,Sharrow,109.161807143065
4210,700582,HENRY  AVE,41960,B,2,Conventional,1802.84100812322
4211,700583,HENRY  AVE,41960,B,2,Conventional,615.650295397382
4212,100045,BARTRAM  AVE,16120,B,2,Conventional,1032.93914060791
4213,100214,BARTRAM  AVE,16120,B,2,Conventional,1324.03740691942
4214,100213,TINICUM  BLVD,77365,B,5,Conventional,1519.48595814569
4215,600691,UMBRIA  ST,78840,B,3,Conventional,721.415423620007
4216,442161,MARLBOROUGH  ST,53660,FT,4,Sharrow,456.63544002773
4217,442162,MARLBOROUGH  ST,53660,FT,4,Sharrow,63.0607043689843
4218,422588,S  44TH  ST,88670,FT,4,Conventional,283.891428090358
4219,420834,MARKET  ST,53560,B,2,Paint Buffered w Conventional,367.254310125208
4220,423304,S  42ND  ST,88630,B,4,Conventional,120.682047458265
4221,423305,S  42ND  ST,88630,B,4,Conventional,154.150916205202
4222,960936,VERREE  RD,79980,B,2,Conventional,243.037076588822
4223,960937,VERREE  RD,79980,B,2,Conventional,272.545675590349
4224,100215,S  84TH  ST,89710,B,2,Conventional,865.175723610606
4225,120079,ISLAND  AVE,45120,TF,2,Paint Buffered,217.363558201799
4226,100040,ISLAND  AVE,45120,FT,2,Paint Buffered,481.065565549582
4227,321664,S  22ND  ST,88220,TF,3,Conventional,165.497569140411
4228,321663,S  22ND  ST,88220,TF,3,Conventional,197.925350711523
4229,660805,TORRESDALE  AVE,77600,B,2,Conventional,389.747594121794
4230,100200,S  84TH  ST,89710,TF,2,Conventional,602.707734463164
4231,442164,SPRING GARDEN  ST,73800,FT,2,Paint Buffered,232.148775679421
4232,442165,SPRING GARDEN  ST,73800,FT,2,Paint Buffered,225.206464758307
4233,721553,OGONTZ  AVE,61180,B,2,Conventional,733.381640701411
4234,721542,OGONTZ  AVE,61180,B,2,Conventional,218.442428558729
4235,621452,W  WALNUT  LN,81180,B,2,Conventional,236.287146376061
4236,441074,S  10TH  ST,88000,FT,3,Paint Buffered,200.552925243936
4237,340116,S  10TH  ST,88000,FT,3,Paint Buffered,143.544439879614
4238,423274,UNIVERSITY  AVE,78920,B,2,Conventional,422.887440221858
4239,421018,UNIVERSITY  AVE,78920,B,2,Conventional,343.340719805718
4240,342555,S  CHRISTOPHER COLUMBUS  BLVD,23055,B,2,Conventional,771.075962258047
4241,342556,S  CHRISTOPHER COLUMBUS  BLVD,23055,B,2,Conventional,2478.03356682248
4242,322813,LINDBERGH  BLVD,50820,B,2,Conventional,108.834450840788
4243,322812,LINDBERGH  BLVD,50820,B,2,Conventional,306.794425730672
4244,420804,BENJAMIN FRANKLIN  PKWY,16880,FT,2,Conventional,93.4109249148447
4245,422262,BENJAMIN FRANKLIN  PKWY,16880,TF,2,Conventional,452.859039741847
4246,423200,BENJAMIN FRANKLIN  PKWY,16880,TF,2,Conventional,149.205766704448
4247,423199,BENJAMIN FRANKLIN  PKWY,16880,TF,2,Conventional,168.486577237341
4248,422048,BENJAMIN FRANKLIN  PKWY,16880,TF,2,Conventional,275.567921618001
4249,423140,BENJAMIN FRANKLIN  PKWY,16880,TF,2,Conventional,113.382581191066
4250,422213,BENJAMIN FRANKLIN  PKWY,16880,FT,2,Conventional,492.75920437378
4251,221217,OREGON  AVE,61560,TF,2,Conventional,216.576162661508
4252,422913,N  21ST  ST,88190,TF,3,Sharrow,343.64015224056
4253,422915,N  22ND  ST,88210,FT,3,Conventional,336.315624836457
4254,880547,GRANT  AVE,38120,B,2,Conventional,1570.50812055802
4255,542284,ARAMINGO  AVE,12900,B,2,Conventional,659.374851486338
4256,340252,PINE  ST,64820,TF,3,Paint Buffered,455.086915447512
4257,341971,PINE  ST,64820,TF,3,Paint Buffered,552.951579430598
4258,440821,N  12TH  ST,88030,TF,4,Conventional,226.078371458729
4259,441783,N  12TH  ST,88030,TF,3,Conventional,60.0038962368955
4260,441776,SPRING GARDEN  ST,73800,FT,2,Paint Buffered,466.095027246991
4261,440326,SPRING GARDEN  ST,73800,TF,2,Paint Buffered,80.51366304611
4262,440328,SPRING GARDEN  ST,73800,TF,2,Paint Buffered,369.013623423876
4263,441778,SPRING GARDEN  ST,73800,FT,2,Paint Buffered,429.833715772639
4264,423308,LANCASTER  AVE,48900,B,2,Conventional,104.213220405151
4265,423309,LANCASTER  AVE,48900,B,2,Conventional,343.918259917019
4266,600170,RIDGE  AVE,68280,B,2,Sharrow,244.377934174485
4267,600499,RIDGE  AVE,68280,B,2,Sharrow,222.994225744389
4268,401482,LANCASTER  AVE,48900,B,2,Conventional,506.015597558113
4269,401484,LANCASTER  AVE,48900,B,2,Conventional,629.154729506157
4270,200732,ISLAND  AVE,45120,TF,2,Paint Buffered,2369.71878482197
4271,200731,ISLAND  AVE,45120,TF,2,Paint Buffered,980.081824099654
4272,220160,OREGON  AVE,61560,TF,2,Conventional,179.461593578587
4273,220162,OREGON  AVE,61560,TF,2,Conventional,276.824601592304
4274,800396,GERMANTOWN  AVE,36660,B,2,Conventional,585.235997708628
4275,240471,PACKER  AVE,62680,B,2,Conventional,433.176146517895
4276,320708,S  18TH  ST,88140,TF,3,Sharrow,157.162148352014
4277,320890,S  18TH  ST,88140,TF,3,Sharrow,101.196404331558
4278,320918,S  15TH  ST,88080,FT,3,Sharrow,121.673451291112
4279,320670,S  15TH  ST,88080,FT,3,Sharrow,154.942435663603
4280,320917,S  15TH  ST,88080,FT,3,Sharrow,78.0070874560218
4281,323418,S  15TH  ST,88080,FT,3,Sharrow,24.8058523444209
4282,421446,FAIRMOUNT  AVE,33280,B,3,Conventional,333.576044127465
4283,600702,MAIN  ST,53000,B,3,Sharrow,729.516020365233
4284,600701,MAIN  ST,53000,B,3,Sharrow,475.977721842991
4285,220047,PENROSE  AVE,64080,B,2,Conventional,307.57259000363
4286,342455,S  CHRISTOPHER COLUMBUS  BLVD,23055,B,2,Conventional,973.73710906016
4287,342069,S  CHRISTOPHER COLUMBUS  BLVD,23055,B,2,Conventional,352.038919328554
4288,640513,E  WYOMING  AVE,85020,B,3,Conventional,287.91616435563
4289,960942,VERREE  RD,79980,B,2,Conventional,578.560803829326
4290,960943,VERREE  RD,79980,B,2,Conventional,4198.6273307758
4291,423343,HAVERFORD  AVE,41240,B,3,Conventional,185.639871131006
4292,423344,HAVERFORD  AVE,41240,B,3,Conventional,183.397883212405
4293,600010,UMBRIA  ST,78840,B,3,Conventional,1277.36437315378
4294,600690,UMBRIA  ST,78840,B,3,Conventional,2665.14325091249
4295,640899,CASTOR  AVE,21880,B,2,Sharrow,156.446470972136
4296,200207,ELMWOOD  AVE,31480,B,4,Conventional,133.724560912707
4297,321580,GRAYS FERRY  AVE,38340,B,2,Conventional,73.6382840566204
4298,321581,GRAYS FERRY  AVE,38340,B,2,Conventional,237.484343230358
4299,442178,N  13TH  ST,88050,FT,3,Paint Buffered,674.461093478759
4300,820618,N  19TH  ST,88150,B,3,Conventional,114.810983516853
4301,1060513,RED LION  RD,67640,B,2,Conventional,273.116374123279
4302,200202,ELMWOOD  AVE,31480,B,4,Conventional,574.018023312625
4303,1060813,TOMLINSON  RD,77540,B,4,Conventional,155.383115815539
4304,1060812,TOMLINSON  RD,77540,B,4,Conventional,438.844507949933
4305,621091,RIDGE  AVE,68280,B,2,Sharrow,760.202384986115
4306,500802,S  GEORGES HILL  DR,36595,B,4,Conventional,427.140848317287
4307,423350,S  15TH  ST,88080,FT,3,Sharrow,221.328596667141
4308,423353,N  33RD  ST,88440,FT,2,Paint Buffered,305.241349487673
4309,423354,N  33RD  ST,88440,FT,2,Paint Buffered,186.05536680352
4310,421966,S  34TH  ST,88470,FT,2,Conventional,422.095371617572
4311,421920,S  33RD  ST,88450,TF,2,Paint Buffered,409.136706353247
4312,322121,S  34TH  ST,88470,FT,2,"Contraflow w Conventional, same",234.48018893875
